gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,num_services,is_new_customer,CLV,avg_service_cost,high_risk_flag,churn_probability,segment,segment_names
0,0,1,0,14,1,0,1,0,1,1,1,1,1,2,0,1,81.95,1181.75,0,1,6,0,1147.3,11.707142857142856,0,0.028379022195990845,0,Champions
1,0,1,0,53,1,0,2,0,0,1,0,1,1,1,1,2,94.85,5000.2,1,3,4,0,5027.049999999999,18.97,0,0.2896490778882271,0,Champions
1,0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,2,20.55,654.55,0,2,1,0,657.6,10.275,0,0.035376095669593134,2,Fence Sitters
1,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,24.7,780.2,0,2,1,0,839.8,12.35,0,0.2559323924335068,2,Fence Sitters
1,1,0,0,15,1,1,2,0,0,0,0,0,0,0,1,1,74.45,1145.7,1,1,1,0,1116.75,37.225,0,0.7049132595615258,1,At Risk
1,1,0,0,7,1,0,2,1,0,0,0,0,0,0,0,2,76.45,503.6,1,0,2,1,535.15,25.48333333333333,1,0.4284751398547829,1,At Risk
1,0,1,1,15,1,1,2,0,1,1,0,1,1,0,1,2,105.35,1559.25,0,1,5,0,1580.25,17.558333333333334,0,0.5254041760047024,1,At Risk
0,0,1,0,61,1,0,0,0,0,0,0,0,0,1,1,3,20.55,1252.0,0,3,1,0,1253.55,10.275,0,0.018891020961441785,2,Fence Sitters
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,29.95,29.95,1,0,1,1,29.95,14.975,1,0.6685748511770696,1,At Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.3,45.3,0,0,1,1,45.3,22.65,1,0.8067243221515248,1,At Risk
0,0,0,0,8,1,1,2,0,0,0,0,0,1,0,0,2,84.5,662.65,1,0,2,1,676.0,28.166666666666668,1,0.8716564405835533,1,At Risk
0,0,1,1,33,1,0,1,1,0,1,0,1,1,1,0,3,74.75,2453.3,0,2,5,0,2466.75,12.458333333333334,0,0.07858341639215212,0,Champions
1,0,0,0,13,1,0,2,0,1,1,0,0,0,0,1,0,79.25,1111.65,1,1,3,0,1030.25,19.8125,0,0.6924789784555799,1,At Risk
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,24.8,24.8,1,0,0,1,24.8,24.8,1,0.783195576113007,1,At Risk
0,0,0,0,20,1,0,1,0,1,0,0,0,0,0,1,1,51.8,1023.85,0,1,2,0,1036.0,17.266666666666666,0,0.45446321144252666,1,At Risk
0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,30.4,82.15,0,0,1,1,91.2,15.2,1,0.6265380542958159,1,At Risk
1,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,19.65,244.8,0,1,1,0,255.45,9.825,0,0.07118614255843175,2,Fence Sitters
1,0,1,0,40,1,1,1,0,1,0,0,0,0,0,0,3,56.6,2379.1,0,2,2,0,2264.0,18.866666666666667,0,0.12682243969884635,2,Fence Sitters
0,0,1,1,43,1,1,1,1,0,0,1,0,1,1,1,3,71.9,3173.35,0,2,4,0,3091.7000000000003,14.38,0,0.058426969370063475,0,Champions
0,0,1,0,6,1,0,2,0,1,1,0,0,1,0,1,0,91.0,531.0,1,0,4,1,546.0,18.2,1,0.8308084852771684,1,At Risk
1,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,2,19.75,1375.4,0,3,1,0,1362.75,9.875,0,0.008313108259036613,2,Fence Sitters
1,0,1,1,72,1,1,2,1,1,1,0,1,1,2,0,3,109.7,8129.3,0,3,6,0,7898.400000000001,15.671428571428573,0,0.014194766680117396,0,Champions
0,0,1,1,59,1,0,0,0,0,0,0,0,0,2,0,3,19.3,1192.7,0,3,1,0,1138.7,9.65,0,0.012040319990279085,2,Fence Sitters
1,0,1,0,20,1,0,2,1,1,0,1,1,0,0,1,0,96.55,1901.65,0,1,5,0,1931.0,16.091666666666665,0,0.45338976405978165,0,Champions
0,0,1,1,24,1,1,0,0,0,0,0,0,0,2,1,2,24.1,587.4,0,1,1,0,578.4000000000001,12.05,0,0.021391393490575613,2,Fence Sitters
0,0,0,0,59,1,1,2,0,1,1,1,1,1,0,1,0,111.35,6519.75,0,3,6,0,6569.65,15.907142857142857,0,0.5305336776191268,0,Champions
0,0,1,1,72,1,1,2,0,1,1,1,1,1,2,1,2,112.25,8041.65,0,3,6,0,8082.0,16.035714285714285,0,0.05401873532636791,0,Champions
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.75,20.75,0,0,1,1,20.75,10.375,1,0.46896669726262197,2,Fence Sitters
1,0,1,0,27,1,0,2,1,0,0,1,1,1,1,1,3,101.9,2681.15,0,2,5,0,2751.3,16.983333333333334,0,0.3052871854911049,0,Champions
1,0,0,0,14,1,0,2,0,1,0,1,0,0,0,1,3,80.05,1112.3,0,1,3,0,1120.7,20.0125,0,0.37983473969042253,1,At Risk
0,0,1,1,71,1,1,2,1,0,1,0,1,1,2,0,0,105.55,7405.5,0,3,5,0,7494.05,17.591666666666665,0,0.12492041635019385,0,Champions
0,0,0,1,13,1,0,2,0,0,0,0,1,0,0,1,3,78.3,1033.95,0,1,2,0,1017.9,26.1,0,0.5715308890868029,1,At Risk
0,0,0,0,44,1,0,2,0,0,0,0,0,0,0,0,3,68.85,2958.95,0,2,1,0,3029.4,34.425,0,0.5617501420492406,1,At Risk
1,0,0,0,33,1,0,2,0,1,0,1,0,0,1,1,2,79.95,2684.85,0,2,3,0,2638.35,19.9875,0,0.09440418241082082,0,Champions
0,0,1,1,72,0,0,1,1,1,1,1,0,1,2,1,3,55.45,4179.2,0,3,5,0,3992.4,9.241666666666667,0,0.007287949419840996,0,Champions
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.9,79.9,1,0,2,1,79.9,26.633333333333336,1,0.9435541424366286,1,At Risk
1,0,0,0,19,1,0,2,1,0,1,1,1,1,0,1,0,106.6,1934.45,1,1,6,0,2025.4,15.228571428571428,0,0.5697218996066231,0,Champions
0,0,1,0,64,1,0,2,0,1,1,1,1,1,1,1,3,102.45,6654.1,0,3,6,0,6556.8,14.635714285714286,0,0.28042541250121555,0,Champions
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,3,46.0,84.5,1,0,1,1,92.0,23.0,1,0.593809871819827,1,At Risk
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,1,25.25,25.25,1,0.8424111335179014,1,At Risk
0,0,0,1,61,1,0,0,0,0,0,0,0,0,2,0,1,19.75,1124.2,0,3,1,0,1204.75,9.875,0,0.022487513727955773,2,Fence Sitters
1,0,1,1,29,1,0,0,0,0,0,0,0,0,1,0,0,20.0,540.05,0,2,1,0,580.0,10.0,0,0.035856779344493765,2,Fence Sitters
0,1,1,0,23,1,1,2,0,0,0,0,0,1,0,0,0,86.8,1975.85,0,1,2,0,1996.4,28.933333333333334,0,0.7433892969327079,1,At Risk
1,0,1,0,57,0,0,1,1,1,1,0,1,1,0,1,2,58.75,3437.45,0,3,5,0,3348.75,9.791666666666666,0,0.22218701385921885,0,Champions
0,0,1,1,72,0,0,1,1,1,1,1,0,0,2,0,3,45.25,3139.8,0,3,4,0,3258.0,9.05,0,0.007104955221005187,0,Champions
0,0,1,0,66,0,0,1,1,1,1,1,1,0,2,1,2,56.6,3789.2,0,3,5,0,3735.6,9.433333333333334,0,0.014810571580167705,0,Champions
0,0,1,1,65,1,1,1,0,1,1,1,1,1,2,1,2,84.2,5324.5,0,3,6,0,5473.0,12.028571428571428,0,0.02452995079017429,0,Champions
1,0,0,0,8,1,0,2,0,0,0,0,1,0,0,1,2,80.0,624.6,0,0,2,1,640.0,26.666666666666668,1,0.7920169849593718,1,At Risk
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,70.15,268.35,1,0,1,1,280.6,35.075,1,0.8088075514175,1,At Risk
1,0,1,0,71,1,1,0,0,0,0,0,0,0,2,0,2,24.75,1836.9,0,3,1,0,1757.25,12.375,0,0.009062074756979312,2,Fence Sitters
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,20.2,20.2,0,0,1,1,20.2,10.1,0,0.13113334966726026,2,Fence Sitters
0,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,1,50.05,179.35,1,0,2,1,200.2,16.683333333333334,1,0.3730003051561224,1,At Risk
1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,1,2,19.35,219.35,0,0,1,1,232.2,9.675,0,0.04471637699757308,2,Fence Sitters
0,0,0,0,24,0,0,1,1,0,0,0,1,1,1,1,1,50.6,1288.75,0,1,3,0,1214.4,12.65,0,0.12414888674164264,2,Fence Sitters
1,0,1,1,31,1,0,1,1,0,1,1,1,1,1,1,1,81.15,2545.75,0,2,6,0,2515.65,11.592857142857143,0,0.07260028966966478,0,Champions
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,55.2,55.2,1,0,2,1,55.2,18.4,1,0.7768759516344511,1,At Risk
0,0,0,0,30,1,1,2,0,0,0,1,0,1,0,1,3,89.9,2723.15,0,2,3,0,2697.0,22.475,0,0.32770310902418515,0,Champions
1,0,1,1,47,1,1,1,1,1,0,1,1,1,2,1,3,85.3,4107.25,0,2,6,0,4009.1,12.185714285714283,0,0.015592556084979552,0,Champions
0,0,0,0,54,1,1,2,1,1,0,1,1,1,2,1,3,108.0,5760.65,0,3,6,0,5832.0,15.428571428571429,0,0.28688488088200115,0,Champions
0,0,0,0,50,1,0,2,1,1,0,1,0,1,0,1,3,93.5,4747.5,0,3,5,0,4675.0,15.583333333333334,0,0.18227309147367032,0,Champions
0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,1,84.6,84.6,1,0,3,1,84.6,21.15,1,0.6631460429011585,1,At Risk
1,0,0,0,72,1,0,0,0,0,0,0,0,0,2,0,3,20.25,1566.9,0,3,1,0,1458.0,10.125,0,0.005938895836630781,2,Fence Sitters
1,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,25.15,702.0,0,2,1,0,729.3499999999999,12.575,0,0.3166125732705552,2,Fence Sitters
0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,54.4,114.1,1,0,2,1,108.8,18.133333333333333,1,0.7203705819248657,1,At Risk
1,0,0,0,10,0,0,1,0,0,0,1,0,0,2,1,1,29.6,299.05,0,0,1,1,296.0,14.8,0,0.10842437639307548,2,Fence Sitters
0,0,1,0,18,1,1,2,0,0,0,0,0,0,0,1,0,73.15,1305.95,0,1,1,0,1316.7,36.575,0,0.5971963338050077,1,At Risk
1,1,0,0,11,1,0,2,0,1,0,0,1,1,0,1,0,95.0,1120.3,1,0,4,1,1045.0,19.0,1,0.7794654237957037,1,At Risk
0,0,0,0,16,1,0,0,0,0,0,0,0,0,2,0,1,19.75,284.35,0,1,1,0,316.0,9.875,0,0.027547236744330107,2,Fence Sitters
1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,0,2,86.6,6350.5,0,3,6,0,6235.2,12.37142857142857,0,0.028787336597739348,0,Champions
0,0,0,0,72,1,1,2,0,1,1,1,1,1,2,0,2,109.2,7878.3,0,3,6,0,7862.400000000001,15.6,0,0.2739281751947698,0,Champions
1,0,1,1,41,1,0,1,1,0,0,1,1,1,1,1,3,74.7,3187.65,0,2,5,0,3062.7000000000003,12.45,0,0.07755943156224983,0,Champions
1,1,1,0,65,1,0,2,1,1,1,0,0,1,0,0,0,94.4,6126.15,0,3,5,0,6136.0,15.733333333333334,0,0.27012057102575976,0,Champions
1,1,0,0,13,1,0,1,0,1,1,0,0,0,0,1,0,54.8,731.3,0,1,3,0,712.4,13.7,0,0.2304923385073885,2,Fence Sitters
0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,75.35,273.4,0,0,2,1,301.4,25.116666666666664,1,0.547977684405646,1,At Risk
0,0,0,0,41,1,1,1,0,0,1,0,0,1,1,0,1,65.0,2531.8,0,2,3,0,2665.0,16.25,0,0.24000151272524506,0,Champions
0,1,0,0,15,1,0,2,0,1,0,0,0,0,0,1,0,74.4,1074.3,1,1,2,0,1116.0,24.8,0,0.7415081325542823,1,At Risk
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,48.55,48.55,1,0,2,1,48.55,16.183333333333334,1,0.6215196546880875,1,At Risk
0,0,0,0,42,1,1,2,1,1,1,0,0,1,1,1,0,99.0,4298.45,0,2,5,0,4158.0,16.5,0,0.23501933920070214,0,Champions
1,0,1,0,51,1,0,2,1,1,1,0,1,0,1,1,0,93.5,4619.55,0,3,5,0,4768.5,15.583333333333334,0,0.20194768565811572,0,Champions
1,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,70.4,147.15,1,0,1,1,140.8,35.2,1,0.687135481419271,1,At Risk
0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,40.2,40.2,1,0,2,1,40.2,13.4,1,0.8824115451446907,1,At Risk
0,0,0,1,32,1,1,1,0,1,1,1,1,1,1,0,3,83.7,2633.3,0,2,6,0,2678.4,11.957142857142856,0,0.10550078053952655,0,Champions
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,19.85,193.05,0,0,1,1,198.5,9.925,1,0.23267875460236392,2,Fence Sitters
1,0,1,1,67,0,0,1,0,1,1,1,1,1,2,1,0,59.55,4103.9,0,3,5,0,3989.85,9.925,0,0.03153071589943318,0,Champions
1,0,1,1,61,1,1,2,1,1,1,1,1,1,2,0,3,115.1,7008.15,0,3,7,0,7021.099999999999,14.3875,0,0.058232084315985345,0,Champions
0,0,0,0,50,1,1,2,1,1,1,1,1,1,1,0,3,114.35,5791.1,0,3,7,0,5717.5,14.29375,0,0.36048889321760635,0,Champions
1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,3,44.6,80.55,1,0,1,1,89.2,22.3,1,0.391172552794501,1,At Risk
1,1,1,0,29,0,0,1,1,0,1,0,0,1,0,1,0,45.0,1228.65,0,2,3,0,1305.0,11.25,0,0.32116933322355784,2,Fence Sitters
0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,1,0,41.15,132.2,1,0,2,1,123.45,13.716666666666669,1,0.8761575681025034,1,At Risk
0,1,0,0,13,1,1,2,0,1,1,0,1,1,0,1,0,106.9,1364.3,1,1,5,0,1389.7,17.816666666666666,0,0.8368616447095883,1,At Risk
0,1,1,0,57,1,1,2,0,1,0,0,0,1,0,1,0,89.85,4925.35,0,3,3,0,5121.45,22.4625,0,0.5859549243615543,0,Champions
1,0,0,0,31,0,0,1,1,1,0,1,0,1,2,1,2,49.85,1520.1,0,2,4,0,1545.35,9.97,0,0.029863401894020678,2,Fence Sitters
1,0,1,0,45,1,1,2,1,1,1,1,1,1,1,0,1,113.3,5032.25,0,2,7,0,5098.5,14.1625,0,0.27798332594203057,0,Champions
1,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,1,88.1,5526.75,0,3,7,0,5374.099999999999,11.0125,0,0.019893857223018965,0,Champions
0,0,0,0,50,1,1,0,0,0,0,0,0,0,2,0,2,24.9,1195.25,0,3,1,0,1245.0,12.45,0,0.03467420692780846,2,Fence Sitters
1,1,0,0,19,1,0,2,1,1,0,1,1,1,0,1,1,105.0,2007.25,0,1,6,0,1995.0,15.0,0,0.4833671908541136,0,Champions
0,0,0,0,59,1,0,0,0,0,0,0,0,0,2,0,1,19.35,1099.6,1,3,1,0,1141.65,9.675,0,0.022674173038936606,2,Fence Sitters
1,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,3,24.25,1732.95,0,3,1,0,1721.75,12.125,0,0.006844608341614159,2,Fence Sitters
1,1,0,0,16,1,0,2,0,0,0,1,1,1,0,1,0,94.45,1511.2,1,1,4,0,1511.2,18.89,0,0.6508541875065169,1,At Risk
0,0,1,0,57,1,0,1,1,1,0,1,0,0,2,1,0,59.75,3450.15,0,3,4,0,3405.75,11.95,0,0.017876778447285187,0,Champions
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,24.8,24.8,1,0,0,1,24.8,24.8,1,0.7803967512779958,1,At Risk
0,1,1,0,20,1,1,2,0,1,0,1,1,1,0,0,0,107.05,2172.05,0,1,5,0,2141.0,17.841666666666665,0,0.3717058440124213,0,Champions
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70.6,70.6,1,0,1,1,70.6,35.3,1,0.8986631963001958,1,At Risk
0,0,1,0,5,1,1,2,0,1,0,1,0,0,0,1,0,85.4,401.1,1,0,3,1,427.0,21.35,1,0.6445347876123306,1,At Risk
1,0,1,0,52,1,1,2,0,1,1,0,1,1,0,1,0,105.05,5624.85,1,3,5,0,5462.599999999999,17.508333333333333,0,0.6311523266976335,0,Champions
0,1,1,0,21,1,0,1,1,1,0,0,0,1,0,1,2,64.95,1339.8,0,1,4,0,1363.95,12.99,0,0.16916025702920595,0,Champions
0,0,0,0,14,0,0,1,0,0,1,1,1,1,0,1,0,55.0,771.95,0,1,4,0,770.0,11.0,0,0.4444097552775051,1,At Risk
1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,2,50.55,244.75,0,0,2,1,252.75,16.849999999999998,1,0.3415951178874973,1,At Risk
1,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,1,55.15,322.9,0,0,3,1,330.9,13.7875,1,0.19491509556351103,2,Fence Sitters
1,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,51.2,498.25,0,0,2,1,512.0,17.066666666666666,1,0.2612836397255694,2,Fence Sitters
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,25.4,25.4,0,0,1,1,25.4,12.7,1,0.42968595784733954,2,Fence Sitters
1,0,0,0,68,1,1,1,1,0,0,0,0,0,0,0,1,54.45,3687.75,0,3,2,0,3702.6,18.15,0,0.15329179130021992,2,Fence Sitters
0,0,1,1,18,1,0,2,0,0,1,0,1,1,0,0,1,95.15,1779.95,1,1,4,0,1712.7,19.03,0,0.6045520757607871,1,At Risk
1,0,0,0,22,1,1,2,0,0,0,0,0,0,1,1,3,76.0,1783.6,0,1,1,0,1672.0,38.0,0,0.10610647033958373,2,Fence Sitters
1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,1,0,44.35,927.15,0,1,1,0,887.0,22.175,0,0.5430073784261932,1,At Risk
0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.0,70.0,1,0,1,1,70.0,35.0,1,0.8948498647473371,1,At Risk
0,1,0,0,8,1,0,2,0,1,0,0,0,0,0,1,0,74.5,606.55,1,0,2,1,596.0,24.83333333333333,1,0.7494761957109414,1,At Risk
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,3,44.85,435.4,1,0,1,1,448.5,22.425,1,0.4256012289963958,1,At Risk
0,1,0,0,24,1,1,2,0,0,0,0,0,0,0,1,0,76.1,1712.7,1,1,1,0,1826.4,38.05,0,0.7336421834439741,1,At Risk
0,0,0,0,35,1,0,1,1,1,1,0,0,0,1,0,1,61.2,2021.2,0,2,4,0,2142.0,12.24,0,0.11668037490014853,0,Champions
0,0,1,1,23,1,0,2,0,1,1,1,0,0,1,0,1,86.8,1940.8,0,1,4,0,1996.4,17.36,0,0.14900979093794564,0,Champions
1,1,0,0,6,1,0,2,0,0,0,0,1,1,0,1,0,89.35,567.8,0,0,3,1,536.0999999999999,22.3375,1,0.8385528994043282,1,At Risk
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,19.7,220.35,0,0,1,1,236.4,9.85,1,0.24814150452908912,2,Fence Sitters
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.25,20.25,0,0,1,1,20.25,10.125,1,0.578166032134635,1,At Risk
1,0,1,1,71,1,0,2,0,0,1,0,0,0,2,0,0,76.05,5436.45,0,3,2,0,5399.55,25.35,0,0.04778278035414602,0,Champions
0,1,1,0,35,1,1,2,0,0,1,0,1,1,0,1,0,100.8,3437.5,0,2,4,0,3528.0,20.16,0,0.6448778757774916,1,At Risk
0,0,1,1,40,1,1,1,0,0,1,0,1,1,0,1,0,74.55,3015.75,0,2,4,0,2982.0,14.91,0,0.489058559705875,0,Champions
1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,1,73.6,73.6,1,0,2,1,73.6,24.53333333333333,1,0.7485022095463237,1,At Risk
0,0,0,0,23,1,0,1,0,0,0,0,1,1,1,1,2,64.9,1509.8,0,1,3,0,1492.7,16.225,0,0.22285411797489602,2,Fence Sitters
1,1,0,0,4,1,1,2,0,0,0,0,1,1,0,1,0,95.45,396.1,1,0,3,1,381.8,23.8625,1,0.905019696784283,1,At Risk
0,0,0,0,4,1,0,2,0,0,1,1,0,1,0,1,0,90.4,356.65,0,0,4,1,361.6,18.08,1,0.6461883249871315,1,At Risk
1,0,1,1,68,0,0,1,0,1,1,1,1,1,2,0,3,60.3,4109.0,0,3,5,0,4100.4,10.05,0,0.011790172462932059,0,Champions
0,0,0,1,38,1,1,2,0,1,0,0,0,0,0,1,1,81.85,3141.7,0,2,2,0,3110.3,27.28333333333333,0,0.5447942098630619,1,At Risk
0,0,1,1,52,1,1,0,0,0,0,0,0,0,2,0,1,24.8,1229.1,0,3,1,0,1289.6,12.4,0,0.016721860171209402,2,Fence Sitters
0,1,1,0,32,1,1,2,0,0,0,0,0,0,0,1,0,74.9,2303.35,1,2,1,0,2396.8,37.45,0,0.672298458940119,1,At Risk
0,0,1,1,29,1,0,1,0,0,1,1,1,1,2,0,1,75.55,2054.4,0,2,5,0,2190.95,12.591666666666669,0,0.0190520482443714,0,Champions
0,1,1,1,38,1,1,2,0,1,0,0,1,1,0,0,0,101.15,3741.85,0,2,4,0,3843.7,20.23,0,0.4050107265524737,0,Champions
0,0,0,1,48,1,1,1,1,0,1,0,1,1,1,1,3,78.75,3682.45,0,2,5,0,3780.0,13.125,0,0.08175835797028803,0,Champions
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,19.25,19.25,0,0,1,1,19.25,9.625,1,0.40757725877004003,2,Fence Sitters
1,0,0,0,22,1,0,2,1,0,0,1,0,1,0,1,0,89.05,1886.25,0,1,4,0,1959.1,17.81,0,0.34115977117997526,0,Champions
1,0,0,0,43,1,1,2,1,1,1,1,1,1,2,0,3,115.05,4895.1,0,2,7,0,4947.15,14.38125,0,0.16447144766504146,0,Champions
1,1,1,0,5,1,0,2,0,0,0,0,0,0,0,1,0,69.35,341.6,0,0,1,1,346.75,34.675,1,0.6938537958626547,1,At Risk
0,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,0,80.6,415.55,1,0,2,1,403.0,26.866666666666664,1,0.9031769134916255,1,At Risk
0,0,1,1,51,1,1,2,1,1,0,1,1,1,1,0,3,110.05,5686.4,0,3,6,0,5612.55,15.721428571428572,0,0.16688355448167178,0,Champions
0,0,0,0,71,1,0,0,0,0,0,0,0,0,2,1,3,19.9,1355.1,0,3,1,0,1412.9,9.95,0,0.005301691221468063,2,Fence Sitters
1,0,1,1,38,1,0,1,1,1,0,1,1,1,1,0,3,80.3,3058.65,1,2,6,0,3051.4,11.471428571428572,0,0.14408478309234599,0,Champions
0,1,1,0,24,1,0,2,0,0,1,0,1,1,0,1,0,93.15,2231.05,1,1,4,0,2235.6000000000004,18.630000000000003,0,0.6935978649869128,1,At Risk
0,0,1,0,35,1,1,2,0,0,0,1,1,0,0,1,3,91.5,3236.35,0,2,3,0,3202.5,22.875,0,0.28597003926352627,0,Champions
1,1,0,0,54,1,1,1,1,1,0,1,1,1,1,0,2,82.45,4350.1,1,3,6,0,4452.3,11.778571428571428,0,0.19819637312925267,0,Champions
1,0,1,1,72,0,0,1,0,1,1,1,1,1,2,1,0,60.0,4264.0,0,3,5,0,4320.0,10.0,0,0.0309586839846512,0,Champions
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.8,44.8,0,0,1,1,44.8,22.4,1,0.8465392031442275,1,At Risk
1,0,1,1,9,1,0,1,1,0,0,0,0,0,1,0,1,48.6,422.3,0,0,2,1,437.4,16.2,0,0.06863289319732524,2,Fence Sitters
0,0,0,0,69,0,0,1,1,1,0,1,1,1,2,1,2,60.05,4176.7,0,3,5,0,4143.45,10.008333333333333,0,0.02637064715725932,0,Champions
1,0,1,0,52,1,1,2,0,1,0,1,1,1,0,1,3,102.7,5138.1,0,3,5,0,5340.400000000001,17.116666666666667,0,0.2818713939788375,0,Champions
1,1,1,0,11,1,0,2,0,0,0,1,1,0,0,1,0,82.9,880.05,0,0,3,1,911.9,20.725,1,0.6087854750540789,1,At Risk
1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,70.35,139.05,1,0,1,1,140.7,35.175,1,0.7595101140453152,1,At Risk
1,1,1,1,28,0,0,1,0,0,0,0,1,0,0,1,0,35.9,973.65,0,2,1,0,1005.2,17.95,0,0.3408829903157519,2,Fence Sitters
1,1,0,0,17,1,1,2,0,0,1,0,0,0,0,1,3,82.65,1470.05,0,1,2,0,1405.0500000000002,27.55,0,0.46850015175044535,1,At Risk
1,0,1,1,35,1,0,0,0,0,0,0,0,0,2,1,1,19.85,739.35,0,2,1,0,694.75,9.925,0,0.013382308920290673,2,Fence Sitters
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,19.2,161.95,0,0,1,1,153.6,9.6,0,0.03173766063368484,2,Fence Sitters
0,0,0,0,46,1,1,2,0,1,1,0,1,0,1,1,3,94.9,4422.95,0,2,4,0,4365.400000000001,18.98,0,0.26403208040265574,0,Champions
1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,0,73.85,511.25,1,0,1,1,516.9499999999999,36.925,1,0.7885741054729127,1,At Risk
1,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,1,80.6,155.8,1,0,2,1,161.2,26.866666666666664,1,0.8252009074165216,1,At Risk
0,0,1,1,68,1,1,1,0,1,1,1,0,1,1,1,2,75.8,5293.95,1,3,5,0,5154.4,12.633333333333333,0,0.2386690530720502,0,Champions
1,0,0,0,43,1,1,2,0,1,1,0,1,1,2,1,0,104.6,4759.85,1,2,5,0,4497.8,17.433333333333334,0,0.1551343577335387,0,Champions
1,0,0,0,68,1,1,1,1,1,1,1,1,1,2,1,0,88.15,6148.45,0,3,7,0,5994.200000000001,11.01875,0,0.03672172409946342,0,Champions
1,0,0,0,36,1,0,2,0,1,0,0,1,1,0,1,3,94.8,3565.65,0,2,4,0,3412.8,18.96,0,0.42444840139052076,0,Champions
0,0,1,0,63,1,1,2,0,1,1,0,1,1,0,1,0,103.4,6603.0,1,3,5,0,6514.200000000001,17.233333333333334,0,0.7259469450003544,0,Champions
1,1,0,0,32,1,0,1,0,1,0,1,0,0,0,0,2,54.65,1830.1,0,2,3,0,1748.8,13.6625,0,0.16507013880796684,2,Fence Sitters
1,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,85.75,6223.8,0,3,7,0,6088.25,10.71875,0,0.009369135531887458,0,Champions
1,0,1,1,66,1,1,1,1,1,1,0,0,0,0,1,2,67.45,4508.65,0,3,4,0,4451.7,13.49,0,0.07094867915772311,0,Champions
0,0,0,0,63,1,0,0,0,0,0,0,0,0,1,0,1,20.5,1328.15,0,3,1,0,1291.5,10.25,0,0.03217328894609626,2,Fence Sitters
1,0,0,1,41,1,0,0,0,0,0,0,0,0,1,1,3,20.25,865.0,0,2,1,0,830.25,10.125,0,0.023901620470497077,2,Fence Sitters
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,72.1,72.1,0,0,1,1,72.1,36.05,1,0.8629245566263545,1,At Risk
